OBJECTID	DD_MM_YYY	TIME	LOCATION	LAT	LON	DEPTH	MAG	EVALMODE	TYPE
684	7-1-2000 0:00:00	18:14	Roswinkel	52.834000000000003	7.043000000000000	2	1.100000000000000	manual	ind
685	8-4-2000 0:00:00	19:12	Losdorp	53.369999999999997	6.845000000000000	3	1.100000000000000	manual	ind
686	9-6-2000 0:00:00	6:43	Wildervank	53.087000000000003	6.813000000000000	3	1.100000000000000	manual	ind
687	13-7-2000 0:00:00	10:19	Vries	53.079000000000001	6.565000000000000	3	1.100000000000000	manual	ind
688	28-4-2001 0:00:00	12:14	Eleveld	52.959000000000003	6.575000000000000	3	1.100000000000000	manual	ind
689	25-12-2001 0:00:00	17:02	Uithuizen	53.396999999999998	6.682000000000000	3	1.100000000000000	manual	ind
690	27-2-2002 0:00:00	0:43	Oosterwijtwerd	53.337000000000003	6.827000000000000	3	1.100000000000000	manual	ind
691	9-3-2003 0:00:00	16:48	Kantens	53.372000000000000	6.640000000000000	3	1.100000000000000	manual	ind
692	21-5-2003 0:00:00	5:45	Annen	53.072000000000003	6.765000000000000	3	1.100000000000000	manual	ind
693	5-8-2003 0:00:00	11:45	Assen	52.975000000000001	6.558000000000000	3	1.100000000000000	manual	ind
694	17-1-2005 0:00:00	13:55	Appingedam	53.317000000000000	6.808000000000000	3	1.100000000000000	manual	ind
695	25-5-2005 0:00:00	5:16	Noordbroek	53.194000000000003	6.850000000000000	3	1.100000000000000	manual	ind
696	9-7-2005 0:00:00	11:45	Lageland	53.238000000000000	6.685000000000000	3	1.100000000000000	manual	ind
697	2-1-2006 0:00:00	16:04	Lageland	53.235999999999997	6.695000000000000	3	1.100000000000000	manual	ind
698	28-1-2006 0:00:00	0:43	Godlinze	53.380000000000003	6.818000000000000	3	1.100000000000000	manual	ind
699	29-1-2006 0:00:00	3:21	Eleveld	52.951999999999998	6.580000000000000	3	1.100000000000000	manual	ind
700	16-4-2006 0:00:00	10:04	Garrelsweer	53.313000000000002	6.770000000000000	3	1.100000000000000	manual	ind
701	23-4-2006 0:00:00	18:14	Warffum	53.389000000000003	6.537000000000000	3	1.100000000000000	manual	ind
702	11-8-2006 0:00:00	0:43	Harkstede	53.219000000000001	6.672000000000000	3	1.100000000000000	manual	ind
703	3-3-2007 0:00:00	11:45	Lageland	53.234999999999999	6.708000000000000	3	1.100000000000000	manual	ind
704	11-3-2007 0:00:00	8:38	Wirdum	53.326000000000001	6.780000000000000	3	1.100000000000000	manual	ind
705	11-6-2007 0:00:00	6:00	Westerwijtwerd	53.320999999999998	6.653000000000000	3	1.100000000000000	manual	ind
706	7-1-2008 0:00:00	19:12	Garmerwolde	53.243000000000002	6.658000000000000	3	1.100000000000000	manual	ind
707	11-4-2008 0:00:00	5:16	Tjuchem	53.283000000000001	6.875000000000000	3	1.100000000000000	manual	ind
708	23-6-2008 0:00:00	12:43	Veendam	53.109000000000002	6.855000000000000	3	1.100000000000000	manual	ind
709	14-9-2008 0:00:00	11:31	Middelstum	53.331000000000003	6.622000000000000	3	1.100000000000000	manual	ind
710	26-10-2008 0:00:00	1:26	Schildwolde	53.243000000000002	6.805000000000000	3	1.100000000000000	manual	ind
711	10-12-2008 0:00:00	21:36	Overschild	53.279000000000003	6.828000000000000	3	1.100000000000000	manual	ind
712	17-1-2009 0:00:00	15:21	Sappemeer	53.170000000000002	6.795000000000000	3	1.100000000000000	manual	ind
713	5-2-2009 0:00:00	22:48	Delfzijl	53.328000000000003	6.923000000000000	3	1.100000000000000	manual	ind
714	26-2-2009 0:00:00	6:00	Noordlaren	53.118000000000002	6.647000000000000	3	1.100000000000000	manual	ind
715	17-3-2009 0:00:00	5:16	Noordlaren	53.119999999999997	6.648000000000000	3	1.100000000000000	manual	ind
716	17-3-2009 0:00:00	11:45	Noordlaren	53.119999999999997	6.652000000000000	3	1.100000000000000	manual	ind
717	19-11-2009 0:00:00	20:09	Wildervank	53.070999999999998	6.817000000000000	4	1.100000000000000	manual	ind
718	2-12-2009 0:00:00	5:16	Appingedam	53.290999999999997	6.833000000000000	3	1.100000000000000	manual	ind
719	10-6-2010 0:00:00	4:19	Slochteren	53.225999999999999	6.652000000000000	3	1.100000000000000	manual	ind
720	8-12-2010 0:00:00	13:12	Loppersum	53.317000000000000	6.735000000000000	3	1.100000000000000	manual	ind
721	22-1-2011 0:00:00	22:19	Sappemeer	53.165999999999997	6.793000000000000	3	1.100000000000000	manual	ind
722	7-5-2011 0:00:00	13:12	Wirdum	53.328000000000003	6.772000000000000	3	1.100000000000000	manual	ind
723	12-5-2011 0:00:00	18:14	Hellum	53.238999999999997	6.828000000000000	3	1.100000000000000	manual	ind
724	19-6-2011 0:00:00	0:00	Zuidlaren	53.072000000000003	6.705000000000000	3	1.100000000000000	manual	ind
725	24-6-2011 0:00:00	6:14	Zeerijp	53.359000000000002	6.735000000000000	3	1.100000000000000	manual	ind
726	27-6-2011 0:00:00	7:55	Wirdum	53.305000000000000	6.802000000000000	3	1.100000000000000	manual	ind
727	27-7-2011 0:00:00	9:50	Zandeweer	53.387000000000000	6.662000000000000	3	1.100000000000000	manual	ind
728	31-8-2011 0:00:00	5:45	Eppenhuizen	53.369999999999997	6.693000000000000	3	1.100000000000000	manual	ind
729	23-12-2011 0:00:00	3:07	Groningen	53.203000000000003	6.627000000000000	3	1.100000000000000	manual	ind
730	21-1-2012 0:00:00	17:45	Lageland	53.237000000000002	6.682000000000000	3	1.100000000000000	manual	ind
731	16-4-2012 0:00:00	4:04	Wirdum	53.308999999999997	6.787000000000000	3	1.100000000000000	manual	ind
732	21-6-2012 0:00:00	18:57	Appingedam	53.319000000000003	6.813000000000000	3	1.100000000000000	manual	ind
733	3-7-2012 0:00:00	18:28	Overschild	53.268999999999998	6.768000000000000	3	1.100000000000000	manual	ind
734	16-10-2012 0:00:00	22:04	Kollum	53.296999999999997	6.133000000000000	3	1.100000000000000	manual	ind
735	17-11-2012 0:00:00	16:48	Garrelsweer	53.289999999999999	6.790000000000000	3	1.100000000000000	manual	ind
736	22-11-2012 0:00:00	17:02	Appingedam	53.314999999999998	6.870000000000000	3	1.100000000000000	manual	ind
737	30-11-2012 0:00:00	11:02	Steendam	53.253999999999998	6.830000000000000	3	1.100000000000000	manual	ind
738	10-2-2013 0:00:00	0:00	Tjuchem	53.292000000000002	6.878000000000000	3	1.100000000000000	manual	ind
739	2-4-2013 0:00:00	10:33	Siddeburen	53.222999999999999	6.872000000000000	3	1.100000000000000	manual	ind
740	13-5-2013 0:00:00	6:57	Wagenborgen	53.247000000000000	6.922000000000000	3	1.100000000000000	manual	ind
741	25-5-2013 0:00:00	1:26	Harkstede	53.228999999999999	6.693000000000000	3	1.100000000000000	manual	ind
742	25-5-2013 0:00:00	8:24	Geelbroek	52.953000000000003	6.570000000000000	3	1.100000000000000	manual	ind
743	23-6-2013 0:00:00	23:02	Appingedam	53.299999999999997	6.867000000000000	3	1.100000000000000	manual	ind
744	14-7-2013 0:00:00	10:19	Eenum	53.332999999999998	6.785000000000000	3	1.100000000000000	manual	ind
745	14-8-2013 0:00:00	9:50	Harkstede	53.232999999999997	6.653000000000000	3	1.100000000000000	manual	ind
746	27-8-2013 0:00:00	21:07	Appingedam	53.301000000000002	6.865000000000000	3	1.100000000000000	manual	ind
747	24-9-2013 0:00:00	15:50	Zuidlaren	53.081000000000003	6.715000000000000	3	1.100000000000000	manual	ind
748	25-9-2013 0:00:00	0:43	Garrelsweer	53.289000000000001	6.787000000000000	3	1.100000000000000	manual	ind
749	1-10-2013 0:00:00	15:36	Scharmer	53.219999999999999	6.717000000000000	3	1.100000000000000	manual	ind
750	23-10-2013 0:00:00	6:00	Lageland	53.262000000000000	6.733000000000000	3	1.100000000000000	manual	ind
751	23-10-2013 0:00:00	8:38	Siddeburen	53.256999999999998	6.863000000000000	3	1.100000000000000	manual	ind
752	8-12-2013 0:00:00	21:21	Meedhuizen	53.281999999999996	6.922000000000000	3	1.100000000000000	manual	ind
753	4-1-2014 0:00:00	19:12	Harkstede	53.229999999999997	6.647000000000000	3	1.100000000000000	manual	ind
754	9-1-2014 0:00:00	0:28	Onderdendam	53.314999999999998	6.578000000000000	3	1.100000000000000	manual	ind
755	23-1-2014 0:00:00	4:48	Zuidbroek	53.182000000000002	6.887000000000000	3	1.100000000000000	manual	ind
756	4-3-2014 0:00:00	12:00	Wildervank	53.076999999999998	6.830000000000000	3	1.100000000000000	manual	ind
757	11-3-2014 0:00:00	3:21	Noordbroek	53.197000000000003	6.820000000000000	3	1.100000000000000	manual	ind
758	21-3-2014 0:00:00	7:12	Slochteren	53.209000000000003	6.828000000000000	3	1.100000000000000	manual	ind
759	2-4-2014 0:00:00	21:21	Sappemeer	53.161000000000001	6.808000000000000	3	1.100000000000000	manual	ind
760	9-4-2014 0:00:00	16:04	Tjuchem	53.264000000000003	6.903000000000000	3	1.100000000000000	manual	ind
761	5-12-2014 0:00:00	5:45	Lageland	53.237000000000002	6.672000000000000	3	1.100000000000000	manual	ind
762	14-1-2015 0:00:00	22:04	Hellum	53.256999999999998	6.848000000000000	3	1.100000000000000	manual	ind
763	26-1-2015 0:00:00	23:31	Wirdum	53.319000000000003	6.800000000000000	3	1.100000000000000	manual	ind
764	4-2-2015 0:00:00	16:04	Oosterwijtwerd	53.328000000000003	6.832000000000000	3	1.100000000000000	manual	ind
765	24-3-2015 0:00:00	23:45	Scharmer	53.234000000000002	6.718000000000000	3	1.100000000000000	manual	ind
766	3-5-2015 0:00:00	12:14	Meedhuizen	53.276000000000003	6.922000000000000	3	1.100000000000000	manual	ind
767	7-5-2015 0:00:00	0:14	Froombosch	53.192999999999998	6.792000000000000	3	1.100000000000000	manual	ind
768	8-5-2015 0:00:00	3:36	Onnen	53.167000000000002	6.647000000000000	3	1.100000000000000	manual	ind
769	4-7-2015 0:00:00	9:21	Westeremden	53.350999999999999	6.694000000000000	3	1.100000000000000	manual	ind
770	29-10-2015 0:00:00	2:24	Farmsum	53.283999999999999	6.966000000000000	3	1.100000000000000	manual	ind
771	2-4-2016 0:00:00	9:21	Garmerwolde	53.249000000000002	6.657000000000000	3	1.100000000000000	manual	ind
772	24-4-2016 0:00:00	6:57	Schildwolde	53.231000000000002	6.825000000000000	3	1.100000000000000	manual	ind
773	16-5-2016 0:00:00	18:57	Meedhuizen	53.290999999999997	6.916000000000000	3	1.100000000000000	manual	ind
774	29-5-2016 0:00:00	14:24	Overschild	53.286000000000001	6.835000000000000	3	1.100000000000000	manual	ind
775	9-7-2016 0:00:00	18:57	Hoogezand	53.134999999999998	6.787000000000000	3	1.100000000000000	manual	ind
776	24-8-2016 0:00:00	0:00	Eems-Dollard (nabij Delfzijl)	53.353999999999999	6.950000000000000	3	1.100000000000000	manual	ind
777	20-12-2016 0:00:00	14:24	Harkstede	53.215000000000003	6.696000000000000	3	1.100000000000000	manual	ind
778	10-4-2017 0:00:00	0:00	Woldendorp	53.268999999999998	6.989000000000000	3	1.100000000000000	manual	ind
779	20-5-2017 0:00:00	6:57	Meedhuizen	53.295000000000002	6.909000000000000	3	1.100000000000000	manual	ind
780	12-2-1993 0:00:00	21:50	Tjuchem	53.293999999999997	6.868000000000000	3	1.000000000000000	manual	ind
781	27-6-1993 0:00:00	1:26	Stedum	53.314999999999998	6.660000000000000	3	1.000000000000000	manual	ind
782	6-3-1994 0:00:00	5:31	Appingedam	53.323000000000000	6.805000000000000	3	1.000000000000000	manual	ind
783	7-5-1994 0:00:00	16:04	Froombosch	53.194000000000003	6.798000000000000	3	1.000000000000000	manual	ind
784	5-6-1994 0:00:00	18:57	Meedhuizen	53.293999999999997	6.950000000000000	3	1.000000000000000	manual	ind
785	6-6-1994 0:00:00	3:50	Zuidbroek	53.155999999999999	6.823000000000000	3	1.000000000000000	manual	ind
786	26-6-1994 0:00:00	21:07	Appingedam	53.335000000000001	6.852000000000000	3	1.000000000000000	manual	ind
787	13-12-1994 0:00:00	13:55	Overschild	53.281999999999996	6.815000000000000	3	1.000000000000000	manual	ind
788	15-7-1995 0:00:00	3:21	Slochteren	53.206000000000003	6.823000000000000	3	1.000000000000000	manual	ind
789	30-11-1996 0:00:00	22:48	Nietap	53.164999999999999	6.410000000000000	3	1.000000000000000	manual	ind
790	4-10-1998 0:00:00	23:16	Zeerijp	53.353000000000002	6.748000000000000	3	1.000000000000000	manual	ind
791	5-3-1999 0:00:00	5:31	Kiel-Windeweer	53.100999999999999	6.792000000000000	3	1.000000000000000	manual	ind
792	22-4-1999 0:00:00	21:36	Ureterp	53.110999999999997	6.152000000000000	3	1.000000000000000	manual	ind
793	9-12-1999 0:00:00	23:02	Froombosch	53.183000000000000	6.798000000000000	3	1.000000000000000	manual	ind
794	21-12-1999 0:00:00	17:45	Froombosch	53.189999999999998	6.765000000000000	3	1.000000000000000	manual	ind
795	10-7-2000 0:00:00	2:52	Vries	53.064000000000000	6.575000000000000	3	1.000000000000000	manual	ind
796	22-9-2000 0:00:00	18:28	Wildervank	53.076000000000001	6.820000000000000	3	1.000000000000000	manual	ind
797	23-9-2000 0:00:00	10:19	Nieuw Annerveen	53.081000000000003	6.788000000000000	3	1.000000000000000	manual	ind
798	19-6-2001 0:00:00	13:40	Wildervank	53.079000000000001	6.820000000000000	3	1.000000000000000	manual	ind
799	10-10-2001 0:00:00	8:24	Slochteren	53.238999999999997	6.763000000000000	3	1.000000000000000	manual	ind
800	4-12-2001 0:00:00	23:02	Froombosch	53.210000000000001	6.743000000000000	3	1.000000000000000	manual	ind
801	22-5-2002 0:00:00	0:57	Eleveld	52.956000000000003	6.585000000000000	3	1.000000000000000	manual	ind
802	1-1-2003 0:00:00	7:26	Loppersum	53.337000000000003	6.743000000000000	3	1.000000000000000	manual	ind
803	18-1-2003 0:00:00	7:40	Ten Post	53.286999999999999	6.770000000000000	3	1.000000000000000	manual	ind
804	6-4-2003 0:00:00	21:36	Froombosch	53.204999999999998	6.750000000000000	3	1.000000000000000	manual	ind
805	28-4-2003 0:00:00	7:55	Woltersum	53.283000000000001	6.727000000000000	3	1.000000000000000	manual	ind
806	8-6-2003 0:00:00	5:45	Froombosch	53.192000000000000	6.788000000000000	3	1.000000000000000	manual	ind
807	29-10-2003 0:00:00	6:14	Froombosch	53.192000000000000	6.783000000000000	3	1.000000000000000	manual	ind
808	24-1-2004 0:00:00	12:57	Woltersum	53.271000000000001	6.720000000000000	3	1.000000000000000	manual	ind
809	16-3-2004 0:00:00	5:45	Veendam	53.090000000000003	6.880000000000000	3	1.000000000000000	manual	ind
810	15-4-2004 0:00:00	14:52	Eexterzandvoort	53.040999999999997	6.800000000000000	3	1.000000000000000	manual	ind
811	22-8-2004 0:00:00	3:07	Ekehaar	52.945999999999998	6.585000000000000	3	1.000000000000000	manual	ind
812	6-9-2004 0:00:00	6:43	Roswinkel	52.834000000000003	7.048000000000000	2	1.000000000000000	manual	ind
813	30-1-2005 0:00:00	0:57	Ten Boer	53.277000000000001	6.692000000000000	3	1.000000000000000	manual	ind
814	15-2-2005 0:00:00	0:14	Ekehaar	52.954999999999998	6.605000000000000	3	1.000000000000000	manual	ind
815	18-4-2005 0:00:00	14:09	Schildwolde	53.264000000000003	6.803000000000000	3	1.000000000000000	manual	ind
816	30-4-2005 0:00:00	17:16	Huizinge	53.359000000000002	6.700000000000000	3	1.000000000000000	manual	ind
817	17-5-2005 0:00:00	4:33	Siddeburen	53.231999999999999	6.893000000000000	3	1.000000000000000	manual	ind
818	2-5-2006 0:00:00	7:26	Wirdum	53.314000000000000	6.797000000000000	3	1.000000000000000	manual	ind
819	5-5-2008 0:00:00	7:26	Onderdendam	53.332999999999998	6.590000000000000	3	1.000000000000000	manual	ind
820	15-9-2008 0:00:00	14:52	Eexterveen	53.052999999999997	6.803000000000000	3	1.000000000000000	manual	ind
821	15-1-2009 0:00:00	8:38	Appingedam	53.338999999999999	6.872000000000000	3	1.000000000000000	manual	ind
822	23-2-2009 0:00:00	11:45	Tripscompagnie	53.131999999999998	6.830000000000000	3	1.000000000000000	manual	ind
823	14-3-2009 0:00:00	7:26	Noordlaren	53.119000000000000	6.652000000000000	3	1.000000000000000	manual	ind
824	14-3-2009 0:00:00	16:48	Noordlaren	53.118000000000002	6.643000000000000	3	1.000000000000000	manual	ind
825	17-3-2009 0:00:00	9:07	Noordlaren	53.121000000000002	6.648000000000000	3	1.000000000000000	manual	ind
826	17-3-2009 0:00:00	19:12	Noordlaren	53.119999999999997	6.648000000000000	3	1.000000000000000	manual	ind
827	17-3-2009 0:00:00	0:57	Noordlaren	53.119999999999997	6.648000000000000	3	1.000000000000000	manual	ind
828	27-3-2009 0:00:00	3:50	Wirdum	53.308000000000000	6.810000000000000	3	1.000000000000000	manual	ind
829	15-6-2009 0:00:00	20:24	Overschild	53.286000000000001	6.813000000000000	3	1.000000000000000	manual	ind
830	25-4-2010 0:00:00	4:04	Zuidbroek	53.156999999999996	6.850000000000000	3	1.000000000000000	manual	ind
831	8-5-2010 0:00:00	5:02	Tjuchem	53.277999999999999	6.865000000000000	3	1.000000000000000	manual	ind
832	8-6-2010 0:00:00	20:38	Noordbroek	53.198999999999998	6.847000000000000	3	1.000000000000000	manual	ind
833	3-9-2010 0:00:00	6:28	Schildwolde	53.226999999999997	6.813000000000000	3	1.000000000000000	manual	ind
834	22-10-2010 0:00:00	8:52	Kolham	53.180000000000000	6.732000000000000	3	1.000000000000000	manual	ind
835	31-10-2010 0:00:00	23:31	Appingedam	53.311999999999998	6.872000000000000	3	1.000000000000000	manual	ind
836	10-5-2011 0:00:00	16:48	Krewerd	53.350000000000001	6.863000000000000	3	1.000000000000000	manual	ind
837	2-6-2011 0:00:00	4:33	Garsthuizen	53.375999999999998	6.737000000000000	3	1.000000000000000	manual	ind
838	10-6-2011 0:00:00	0:00	Thesinge	53.271000000000001	6.647000000000000	3	1.000000000000000	manual	ind
839	27-6-2011 0:00:00	8:24	Ten Post	53.284999999999997	6.743000000000000	3	1.000000000000000	manual	ind
840	17-8-2011 0:00:00	2:09	Garrelsweer	53.302999999999997	6.787000000000000	3	1.000000000000000	manual	ind
841	25-9-2011 0:00:00	6:28	Loppersum	53.347999999999999	6.728000000000000	3	1.000000000000000	manual	ind
842	7-11-2011 0:00:00	18:43	Eexterveen	53.058000000000000	6.798000000000000	3	1.000000000000000	manual	ind
843	17-2-2012 0:00:00	22:48	Nieuwediep	53.033000000000001	6.870000000000000	3	1.000000000000000	manual	ind
844	7-3-2012 0:00:00	21:50	Overschild	53.292999999999999	6.825000000000000	3	1.000000000000000	manual	ind
845	8-3-2012 0:00:00	23:31	Sappemeer	53.167999999999999	6.785000000000000	3	1.000000000000000	manual	ind
846	27-3-2012 0:00:00	21:50	Stedum	53.313000000000002	6.735000000000000	3	1.000000000000000	manual	ind
847	12-7-2012 0:00:00	15:07	Steendam	53.277999999999999	6.850000000000000	3	1.000000000000000	manual	ind
848	30-7-2012 0:00:00	10:19	Wirdum	53.323000000000000	6.787000000000000	3	1.000000000000000	manual	ind
849	14-8-2012 0:00:00	19:26	Garrelsweer	53.305000000000000	6.785000000000000	3	1.000000000000000	manual	ind
850	7-10-2012 0:00:00	17:02	Annen	53.052999999999997	6.768000000000000	3	1.000000000000000	manual	ind
851	27-10-2012 0:00:00	18:57	Groningen	53.238999999999997	6.613000000000000	3	1.000000000000000	manual	ind
852	13-11-2012 0:00:00	20:38	Uithuizen	53.408000000000001	6.695000000000000	3	1.000000000000000	manual	ind
853	30-11-2012 0:00:00	11:02	Hellum	53.261000000000003	6.833000000000000	3	1.000000000000000	manual	ind
854	9-1-2013 0:00:00	1:12	Houwerzijl	53.316000000000003	6.327000000000000	3	1.000000000000000	manual	ind
855	25-2-2013 0:00:00	12:28	Garrelsweer	53.302999999999997	6.782000000000000	3	1.000000000000000	manual	ind
856	14-3-2013 0:00:00	14:38	Farmsum	53.314999999999998	6.942000000000000	3	1.000000000000000	manual	ind
857	27-4-2013 0:00:00	23:45	Loppersum	53.341000000000001	6.760000000000000	3	1.000000000000000	manual	ind
858	25-5-2013 0:00:00	12:28	Loppersum	53.331000000000003	6.713000000000000	3	1.000000000000000	manual	ind
859	31-5-2013 0:00:00	4:48	Steendam	53.277999999999999	6.838000000000000	3	1.000000000000000	manual	ind
860	31-7-2013 0:00:00	8:09	Scharmer	53.220999999999997	6.718000000000000	3	1.000000000000000	manual	ind
861	8-8-2013 0:00:00	3:21	Schildwolde	53.256000000000000	6.798000000000000	3	1.000000000000000	manual	ind
862	22-9-2013 0:00:00	11:02	Lageland	53.249000000000002	6.680000000000000	3	1.000000000000000	manual	ind
863	22-12-2013 0:00:00	12:00	Schildwolde	53.229999999999997	6.813000000000000	3	1.000000000000000	manual	ind
864	21-1-2014 0:00:00	2:24	Noordwolde	53.271000000000001	6.568000000000000	3	1.000000000000000	manual	ind
