X,Y,OBJECTID,DD_MM_YYY,TIME,LOCATION,DEPTH,MAG,EVALMODE,TYPE,MAG_100,GM_CODE,GM_NAAM,WATER,OAD,STED,BEV_DICHTH
784579.771486780024134,6952535.515735119581223,22,31-12-1999 0:00:00,7:55,Roswinkel,2,2.800000000000000,manual,ind,280,GM0114,Emmen,NEE,846,4,321
731146.415853949962184,6972646.147078990004957,23,21-6-2004 0:00:00,18:14,Geelbroek,3,2.800000000000000,manual,ind,280,GM1680,Aa en Hunze,NEE,279,5,92
680496.047493180027232,6963045.776444049552083,24,26-11-2009 0:00:00,0:43,De Hoeve,3,2.800000000000000,manual,ind,280,GM0098,Weststellingwerf,NEE,675,4,116
753855.59199838002678,7046883.839720440097153,25,4-9-2013 0:00:00,4:04,Zeerijp,3,2.800000000000000,manual,ind,280,GM0024,Loppersum,NEE,208,5,89
740831.211562859942205,7030864.258601229637861,26,30-9-2014 0:00:00,9:50,Garmerwolde,3,2.800000000000000,manual,ind,280,GM0009,Ten Boer,NEE,371,5,161
748957.534398599993438,7021565.351452820003033,27,30-12-2014 0:00:00,15:50,Scharmer,3,2.800000000000000,manual,ind,280,GM0040,Slochteren,NEE,221,5,110
553369.188879810040817,6896346.480194790288806,28,1-12-1989 0:00:00,19:12,Kwadijk,1,2.700000000000000,manual,ind,270,GM0385,Edam-Volendam,NEE,1292,3,659
731703.013308500056155,6976526.490767319686711,29,8-8-1991 0:00:00,5:16,Assen,3,2.700000000000000,manual,ind,270,GM0106,Assen,NEE,1538,2,825
782798.659632349968888,6951798.471701890230179,30,11-6-1992 0:00:00,0:00,Roswinkel,2,2.700000000000000,manual,ind,270,GM0114,Emmen,NEE,846,4,321
736155.792945089982823,7043155.475602709688246,31,1-7-1994 0:00:00,14:38,Onderdendam,3,2.700000000000000,manual,ind,270,GM0005,Bedum,NEE,678,4,235
737825.585308640031144,7048189.180312549695373,32,30-7-1994 0:00:00,18:43,Toornwerd,1,2.700000000000000,manual,ind,270,GM0024,Loppersum,NEE,208,5,89
782576.020650550024584,6951982.726347469724715,33,20-6-1995 0:00:00,2:52,Roswinkel,2,2.700000000000000,manual,ind,270,GM0114,Emmen,NEE,846,4,321
784023.174032269977033,6952351.248363779857755,34,28-12-1996 0:00:00,13:55,Roswinkel,2,2.700000000000000,manual,ind,270,GM0114,Emmen,NEE,846,4,321
783911.854541369946674,6952166.985234599560499,35,28-1-1998 0:00:00,20:09,Roswinkel,2,2.700000000000000,manual,ind,270,GM0114,Emmen,NEE,846,4,321
517412.993318689987063,6924391.789436659775674,36,10-10-2001 0:00:00,8:38,Schoorl,3,2.700000000000000,manual,ind,270,GM0373,Bergen (NH.),NEE,796,4,307
745506.630180809996091,7047629.722385910339653,37,27-9-2003 0:00:00,3:36,Westeremden,3,2.700000000000000,manual,ind,270,GM0024,Loppersum,NEE,208,5,89
746063.227635310031474,7046883.839721079915762,38,16-11-2003 0:00:00,11:31,Westeremden,3,2.700000000000000,manual,ind,270,GM0024,Loppersum,NEE,208,5,89
742167.045453810016625,7052666.26178830023855,39,7-2-2013 0:00:00,9:07,Zandeweer,3,2.700000000000000,manual,ind,270,GM1651,Eemsmond,NEE,359,5,83
752297.119125789962709,7050987.060696950182319,40,9-2-2013 0:00:00,1:12,Zeerijp,3,2.700000000000000,manual,ind,270,GM0024,Loppersum,NEE,208,5,89
753410.314034759998322,7043155.475601339712739,41,6-1-2015 0:00:00,4:48,Wirdum,3,2.700000000000000,manual,ind,270,GM0024,Loppersum,NEE,208,5,89
731925.652290279977024,6974124.151079569943249,42,25-4-1991 0:00:00,13:55,Eleveld,3,2.600000000000000,manual,ind,260,GM1680,Aa en Hunze,NEE,279,5,92
731591.693817569990642,6974308.920801039785147,43,23-5-1992 0:00:00,10:19,Geelbroek,3,2.600000000000000,manual,ind,260,GM1680,Aa en Hunze,NEE,279,5,92
731369.054835780058056,6975787.232395330443978,44,22-7-1992 0:00:00,4:48,Assen,3,2.600000000000000,manual,ind,260,GM0106,Assen,NEE,1538,2,825
785804.285886710043997,6953088.343304850161076,45,12-3-1996 0:00:00,4:04,Roswinkel,2,2.600000000000000,manual,ind,260,GM0114,Emmen,NEE,846,4,321
753966.911489289952442,7049121.69768983963877,46,15-2-1998 0:00:00,10:04,Zeerijp,3,2.600000000000000,manual,ind,260,GM0024,Loppersum,NEE,208,5,89
731591.69381758000236,6974863.255599959753454,47,10-1-2006 0:00:00,3:21,Eleveld,3,2.600000000000000,manual,ind,260,GM1680,Aa en Hunze,NEE,279,5,92
746174.547126090037636,7025097.656972859986126,48,17-2-2007 0:00:00,0:14,Harkstede,3,2.600000000000000,manual,ind,260,GM0014,Groningen,NEE,3448,1,2125
743614.198835490038618,7047070.303827189840376,49,14-4-2009 0:00:00,21:07,Huizinge,3,2.600000000000000,manual,ind,260,GM0024,Loppersum,NEE,208,5,89
761981.914834129973315,7041105.620187140069902,50,16-4-2009 0:00:00,21:50,Appingedam,3,2.600000000000000,manual,ind,260,GM0003,Appingedam,NEE,1045,3,503
755525.384361770004034,7018963.602114910259843,51,1-9-2014 0:00:00,21:50,Froombosch,3,2.600000000000000,manual,ind,260,GM0040,Slochteren,NEE,221,5,110
760757.400434139999561,7022122.979753009974957,52,27-5-2017 0:00:00,14:24,Slochteren,3,2.600000000000000,manual,ind,260,GM0040,Slochteren,NEE,221,5,110
729365.3039994899882,6969690.958783579990268,53,14-12-1987 0:00:00,0:00,Hooghalen,2,2.500000000000000,manual,ind,250,GM1731,Midden-Drenthe,NEE,397,5,98
750516.007271350012161,7046138.027025270275772,54,12-6-2000 0:00:00,0:14,Loppersum,3,2.500000000000000,manual,ind,250,GM0024,Loppersum,NEE,208,5,89
762204.553815910010599,7034959.221527439542115,55,15-6-2000 0:00:00,22:48,Steendam,3,2.500000000000000,manual,ind,250,GM0040,Slochteren,NEE,221,5,110
